ID,Product_Type,Raw_Material_Usage_kg,Energy_Consumption_kWh,Waste_Generated_kg,Transport_Distance_km,CO2_Emissions_kg,Manufacturing_Energy_kWh,Renewable_Energy_%,Cost_$,Delivery_Time_days,Sustainability_Score
353,Electronics,171.61052852790596,272.39560126263495,39.58196431086431,3671.8020805152705,642.3300456849704,537.56408688057,41.01279836446126,1740.4901039333138,10,41.92
354,Pharmaceutical,174.78589818236244,422.71216359674827,23.2629257303151,3921.122331649334,174.72357340458302,762.3308257938828,53.24692362125005,1410.813602504818,5,69.25
355,Apparel,144.5889655758566,200.84362131689272,31.88211375335174,679.2712492263341,344.2071255499297,505.84000923373577,63.89815327446207,2764.257967669987,2,63.34
356,Automotive,169.0325323890977,128.1927169110847,13.170796828417169,100.15052234237383,241.70520083983408,478.152086745033,17.27715631386727,4154.248399618582,12,47.81
357,Pharmaceutical,142.51957771716388,370.40630914885134,35.567580683890824,3589.4715248149646,913.3851728310192,135.22605305426475,77.36557215181699,695.104452216133,13,55.66
358,Food,139.22674663445707,421.6901957186368,21.952465351463527,1847.3212623324075,772.3800639231085,144.03523321261676,72.31544693881892,4726.499406299534,1,54.75
359,Electronics,127.53616186088502,95.28686533559,22.684730225922532,1346.9585249294753,692.5784504645057,231.14275392875223,28.924401334690906,4016.3498296695875,9,36.58
360,Food,153.01616151595184,157.9433507401751,32.8167939042672,163.19760196867466,335.9180036500406,122.7295401842238,67.59321701226324,1070.0012266474494,2,68.45
361,Pharmaceutical,40.134970005684,113.88739539244725,46.877750451977406,2747.4670931313485,224.84253344770283,620.3470268990087,46.28267461278764,3617.638213751181,6,50.41
362,Pharmaceutical,177.3654442477964,206.573635211975,4.136310983822425,4270.63860358731,768.6285335894662,606.3312127957743,42.32645370934131,2047.8018686602743,1,52.35
363,Pharmaceutical,175.65027027159408,252.65794050743568,41.41241863000337,4792.39506673568,500.45004858512567,195.23936410215006,32.01038740679838,2131.0144547663294,1,40.16
364,Food,15.556983776566238,386.9718516334879,15.326772410197462,2872.1502580051174,264.50007454309764,685.2552305566967,50.667801064211474,3959.7924437065585,9,63.35
365,Pharmaceutical,166.9051826073049,343.0164131967534,22.752053270812514,2620.8605059254814,635.7908792570113,208.3502243922784,61.09223823925184,4821.367078307514,4,52.73
366,Food,34.48527481995458,329.41785536529403,2.073753109975439,516.7762888972813,88.31715953152937,310.8229108981511,38.76530334739308,807.9481896665309,9,74.29
367,Pharmaceutical,73.67258230923696,208.5687259743445,15.751257813881338,2789.4767275587387,359.86174142184086,274.28382941295547,54.045343510580445,2219.025137018333,11,65.49
368,Automotive,151.26656869540548,428.65139888814196,25.628930888876393,1961.8974869304336,495.1291448615779,360.61496900113343,58.951904480871264,2508.519718804657,5,59.35
369,Pharmaceutical,40.54438024917856,262.07922532917405,3.7526277900245115,3074.962876329527,190.56041740393556,278.26463612297334,59.77852719107001,2006.2967213839886,7,78.66
370,Food,165.41373458262183,490.5972221068195,25.063690739775094,2004.7591045950787,985.4217537112976,442.2656485069164,13.637626869182618,1943.3077938378801,1,23.34
371,Apparel,168.10549381197097,335.36396223308157,46.42842081406294,1277.465704906797,248.64249636013355,385.18551694827977,70.18234639795469,450.8896042956634,6,68.16
372,Pharmaceutical,106.41886941455888,106.81913370402623,6.1642676872824556,565.3298486190449,173.83547354110226,790.5986435455286,42.07773203355335,3490.5853787005917,8,66.38
373,Apparel,11.21331562619838,354.2799029339453,38.457595675699714,1643.100378485589,243.35813019255158,139.14844508975796,28.36912571873501,2293.8292021762177,14,46.91
374,Automotive,64.53724530323342,196.29680694426455,21.073881615423637,573.5596880099862,780.6080765017381,199.52696347114613,26.923515523577713,1135.0102526908486,1,39.34
375,Electronics,127.21611449139102,358.8472385087438,33.103512011692565,966.7950590375212,454.23037630825064,136.97812573602175,43.81098789907653,4116.960811049928,9,46.8
376,Automotive,196.42537382521047,81.33851667308258,13.75159330127624,4937.947177039775,587.1451427649112,538.088836487663,72.07820776282715,4052.291591127814,3,64.82
377,Pharmaceutical,130.04457013316699,128.69664672918174,8.815120864526556,2276.107428842431,69.95869913704271,138.1564941896037,36.484330717785284,2534.6798148266903,1,67.55
378,Apparel,59.362680402190364,435.08176650760385,8.862668099290095,2706.171655874581,82.70974314464883,685.5078161632863,62.48080227484803,1632.5631735092506,1,81.95
379,Apparel,130.46108358892616,152.2308006605817,4.454105336514088,4380.730790812355,473.5342723356654,458.35704147734947,16.777311169105303,3262.8450838229714,13,45.88
380,Food,112.59722214601254,426.66850635932303,10.096688540160908,4978.2876124043705,825.8224810415423,468.9053372070736,43.32396915057432,1583.1302517315346,14,49.68
381,Apparel,158.17062507871728,175.6742398044847,33.54674986445944,2955.3008017889397,890.976934772187,493.11615539853597,79.4180298274915,1332.8380655538178,11,56.9
382,Food,30.3263213771221,339.2968595264184,44.202839980331895,4081.121723116441,132.37123921585822,219.5695944143475,63.93064619546359,3706.470339326368,6,62.9
383,Electronics,154.59530147538533,362.36775807942394,40.89215859396693,1702.0110192497089,561.4449469959716,238.38321218014127,24.73699419084291,393.5611506605634,11,38.38
384,Pharmaceutical,112.84064994846095,280.6946389152738,34.57158118384972,1598.1453914917265,917.5682019653069,323.1721260111033,45.10090315885375,654.888660966051,6,39.88
385,Food,192.968480733209,187.38980451352907,6.411161307144031,2073.248232873345,418.57411667799204,515.447491075296,26.35373345539966,232.58323531323094,1,57.59
386,Electronics,74.95571154735036,145.68996936699324,15.170184868501542,3395.2855871008805,838.0875398569501,247.08244315815017,38.66926490837565,934.1272950820455,14,46.26
387,Apparel,130.19815969545016,64.9352095530918,16.18053689080098,3442.739277349984,177.0108716794644,181.43220899328287,64.60588166144754,531.1520418102054,14,79.46
388,Apparel,187.08534004690333,186.77588055832572,13.24789037348344,1644.673229782309,938.6247651844087,779.0818204929026,63.985737070328256,4979.851365343609,3,48.58
389,Electronics,29.47684831822906,343.9232557390774,26.235277325776433,752.7286282694806,763.8521516547376,115.38727036673603,25.96702645316696,1586.28785577963,7,36.4
390,Apparel,188.07341257492573,472.2371683018172,27.242136929103957,3198.741656680992,944.2676731475566,661.8881837352152,74.5556322708402,916.4864608123869,10,56.22
391,Electronics,140.69828723715455,442.04201701837343,18.4874127833844,728.7967247249461,692.7863718748812,651.6246047025154,51.479772793537876,1356.7820383804062,3,54.85
392,Food,22.88904122998266,394.72914944088615,18.335668778085363,2934.613290323717,395.23373539945567,308.0498796915672,36.59470036734102,4693.402743392647,3,49.72
393,Food,67.1830777198951,404.8013044639844,41.59922429739799,3497.768427475914,941.2721138984863,194.93863120511938,45.135490654660245,2696.7690705170994,3,32.3
394,Electronics,144.5526968426035,349.24320656419786,39.6753495676646,3532.996332332813,311.7884374937195,201.9400526937964,52.35498774064206,1951.1268622777131,12,57.05
395,Food,22.796614279066624,167.12908590470136,16.081995752356537,3792.013342232024,365.5638959586459,588.2021320660347,49.19233722920498,4392.278997964253,7,58.41
396,Food,120.61238743349192,458.23776381762343,45.775633749789705,4377.011165671756,715.7679971016534,549.9646137603215,44.048352487532476,2095.953298635356,4,38.05
397,Food,75.71778082106178,351.8295403576253,47.68793583312279,2549.7990606274634,777.050484549117,647.9219719759707,45.345296286258005,1808.04113579694,4,36.67
398,Automotive,127.97394837582065,302.198283941198,17.010384559472,3678.221028694899,932.9333096566961,756.2368206793733,22.348833729952034,1194.9561082387308,3,33.99
399,Pharmaceutical,18.690986424377442,99.94526114606649,18.36682249085969,3133.9464032926,244.56228860339903,584.3491542866144,66.89130330132755,2013.424754765175,10,74.74
400,Apparel,175.5919931689515,251.17499471289145,25.776073517675982,1014.5357050086445,808.0981334582627,209.09607558601041,47.92322239587108,1720.084908881245,11,45.97
401,Automotive,194.9629041437054,257.16122204086685,47.11491981415,225.87925986010003,751.6187507271153,270.40983173578746,19.175590319329217,3451.0590046310767,9,21.29
402,Food,194.0867925042814,439.05362428520147,43.93965222397326,1494.2527898169756,110.60482844091797,689.5356116111802,63.63099711079445,1589.9969824194902,2,67.74
403,Electronics,152.4338480311557,295.99169908450483,6.025830166595901,2270.865161054335,417.8619841496966,246.514253083946,75.27107848641455,2970.558782828295,4,76.75
404,Food,34.71638562482008,221.18024703668434,20.243806420299393,3123.8191277004157,318.62718420709365,150.76562186813698,76.31148294658735,516.282392153469,8,79.47
405,Pharmaceutical,154.0700072265143,489.5601478297967,28.115188297738822,4264.800719465707,339.26590313632886,592.2960378295753,35.831241268782094,1118.1879521432688,6,54.26
406,Food,14.671514127172287,99.82426699684206,25.653491155025463,1061.6040118602116,983.7995355769658,381.7684488430994,19.486181149252783,2155.545303734474,14,25.66
407,Electronics,14.203474790509478,240.14679274037508,10.49929032890774,715.1939705025378,660.6385428059315,744.0280367821325,46.28797386431456,4697.3564187617385,7,49.73
408,Pharmaceutical,71.48594163841284,68.91110382713238,43.08202178723958,4821.051742624205,731.7923499038246,555.178549765563,17.88264605444545,2010.809531435338,13,25.73
409,Food,102.84220617688649,382.95685434511864,34.17009836684503,629.4183409443948,977.7867554492587,163.29328445416252,75.3791192958832,3387.555781759204,7,47.91
410,Pharmaceutical,156.3774093834807,463.1344484896178,42.057510367738374,2444.606243525227,408.34169333475677,763.4995970775625,22.85057391486022,1424.4186676227112,2,39.5
411,Apparel,139.826121555236,176.01679829772024,43.079449688124136,2969.262271087179,811.7481600301656,280.99008454817215,27.693610196581485,809.7611646715122,4,30.64
412,Apparel,94.72151421158219,436.2537545596044,37.66943682962125,2752.7346624464476,462.8044151392706,336.0487432844,38.46455688194793,480.9756803842406,10,49.32
413,Food,61.98906659351652,181.498203707854,22.52131946123615,521.5575694614217,876.0569882242307,381.58228957847945,36.8215127991388,1665.9847930052065,10,39.79
414,Pharmaceutical,199.45365502996512,459.8465727397618,30.916790995755804,379.4318786177349,221.62466424573802,135.8570074830193,65.62640246785223,956.7729286251582,6,71.88
415,Electronics,90.97444742483486,389.2828566185528,8.857904899867414,616.8687945590748,950.3018682110657,447.5607955614234,41.94217743856736,1035.2501504773961,3,46.85
416,Food,95.76353462263835,412.2080495786474,34.00862545627048,2969.3796509758013,257.8331229903357,186.3229437527046,21.953778200233582,3851.64468025736,9,41.94
417,Apparel,41.08852602641714,58.102950020204524,9.783409531224757,2767.2899494081735,359.90948163188494,380.6792286818462,28.704692684025186,276.0227405353962,13,59.09
418,Apparel,161.0138142624866,483.26466068331166,35.00352993499769,1245.3298809800467,768.3826224014415,345.49685159445903,45.63793696312654,2877.488603530085,4,40.01
419,Food,141.79962289848285,377.0019464316455,12.250309876944465,3225.0932950433985,424.06738448713634,640.9880583985523,20.321774219829443,2021.414626848631,10,48.5
420,Pharmaceutical,51.946226429864474,187.13799292375998,6.760013707360779,4118.330760072682,627.8008079281243,662.2193581429118,52.815897295220985,2631.4399995610265,13,59.61
421,Apparel,25.65239866701011,423.22759918648114,9.098940017004914,303.73690324830943,472.3448260159571,207.3890176723616,49.60231145858021,2901.5851386300938,2,61.19
422,Pharmaceutical,139.29486739419548,176.68453928671846,1.097614625734443,2540.836723385408,755.2514402352928,356.58583116545833,60.02916214675804,1704.1649333949354,6,63.51
423,Apparel,134.3571307134157,442.7392278047576,36.21824127482298,3477.6210193031825,266.9146897501803,361.34721272228217,75.63932307655574,1616.5225288845693,1,72.09
424,Apparel,61.91931012965977,100.66117568537166,36.88765140386057,1336.3284426414666,105.53508787503316,205.98731075525953,73.85781927708089,3720.328876807547,6,71.57
425,Automotive,190.66407682757796,366.65868985735807,26.231734145749712,1608.0774359364307,334.93292759941295,658.9174535358334,76.22529326481819,4382.129542981555,13,68.81
426,Apparel,38.70099943837104,293.31431449020965,8.906777251713802,3106.8257246479807,500.59323162500874,595.0598298347963,27.130091791659066,1124.391835800934,12,52.74
427,Electronics,92.14361219809436,93.44051158794836,5.094162538023798,4499.882937874311,209.61904958304464,233.2672504079243,19.209571464754823,668.570050568715,10,59.94
428,Food,189.28702483184378,158.85222271647754,1.9373193554270633,4068.629659484207,387.05742517356924,356.7053360156593,31.159369034751396,4509.419870681724,1,54.17
429,Food,89.74819021596323,55.58181632479165,9.121660671295814,2957.338073587959,429.9838673788901,174.06351739955994,72.65596209364202,1879.4982255075136,14,76.02
430,Pharmaceutical,131.31993005617625,260.9455844590276,44.65192121417419,3678.086417010521,104.52225150385988,539.7446179651308,78.04374322364417,2846.323475181508,8,72.33
431,Apparel,85.54293561293092,185.56936734200016,12.835305243382408,1887.6301040182136,604.1418857749943,184.96034718403376,70.15274657493333,1925.8070936960166,5,67.97
432,Electronics,62.1008884462473,319.26086793399145,18.359295033643566,3240.731087683913,890.1262565727232,790.1539180374424,17.701240478928053,803.8512144610463,6,33.2
433,Pharmaceutical,196.95575311236738,183.75701346887774,6.161928739585326,2384.289796525029,194.1557673053998,646.4774522815036,76.31995986418552,3028.7918957490947,2,83.81
434,Automotive,87.77346119985818,184.9636001781431,11.895703932660345,1030.6870686420484,617.9176127314383,373.1669847087965,39.63506191455502,2720.6760884942223,2,51.08
435,Pharmaceutical,179.87884869903553,384.4369394292215,26.44200396823005,3538.5175419985603,681.5022446653039,504.9947525955481,10.651720353364757,1174.3690841177468,12,31.96
436,Pharmaceutical,53.69137511930637,71.66427619025905,30.779881471686977,2826.6767230092278,448.3679463983239,737.9392713514861,40.96756185237355,2368.971414330934,9,49.98
437,Apparel,50.489893764765824,456.30274783639425,13.022263394144343,1857.2457515725978,716.0427079960565,487.86949627707827,13.224841877282731,4025.3480192751,3,31.87
438,Automotive,15.915475748057158,433.51874347603166,3.828875802030743,4565.5620313852905,440.19496631646143,222.14894047856862,48.07145448127823,3034.0452949178784,6,63.23
439,Pharmaceutical,133.81669682141816,350.5121074518829,20.160610587242534,202.577177350993,529.4054235785632,365.09234890681154,33.69878192059359,665.2031699215753,10,51.57
440,Electronics,80.02000530751462,316.9497065483229,12.475965175390373,1647.2884411225305,56.98539232670563,690.2014055208218,43.140445351583416,2830.5031866998484,5,69.21
441,Electronics,174.22806746953103,451.5361241628435,11.758142238260294,378.7188491104681,707.1341084279544,550.9491111927325,52.92192525201819,3573.143836590017,14,53.4
442,Food,99.90988227139586,133.3985807879215,48.03327733295931,3855.983849485973,678.2755449974882,555.5070690336602,70.81607670724742,4004.9763477476067,12,47.84
443,Automotive,193.95675130379712,85.53612298587288,31.19872381036048,3540.3265251575835,86.48083346002733,706.7750399819424,56.333110353035,3219.7643774444805,4,66.65
444,Automotive,45.24984798359302,157.77957645929214,28.2870437154327,1723.6258718079534,399.83760202537644,725.7811402237533,40.38342079347265,932.7591897957619,10,55.02
445,Food,175.03840191156604,407.5602254150856,21.372980072642775,3410.748220814658,980.080248752084,743.8548002456054,67.35994975692556,3608.8316796327713,2,48.51
446,Pharmaceutical,157.55340203043093,65.60162002691749,22.018272338077068,2040.0924083601542,449.699734440186,166.39443527720925,73.39074963011925,3451.240861191279,8,67.49
447,Automotive,156.47515048236988,312.26307578757036,27.50434518806596,3805.643577969928,526.8481348752496,480.88820137417065,18.383197650253805,317.24903811503947,10,41.75
448,Electronics,170.50881334220867,497.9468822860895,35.125060544769255,2325.49994740986,914.4336502517326,618.356664852823,47.235308428695404,2176.388804433167,7,37.78
449,Electronics,154.59455827916977,435.0632422268927,35.40515871290964,2120.170666375161,731.3987820724686,629.8487915889096,29.91583718197109,1798.1611854193918,11,35.26
450,Apparel,128.98186110996892,284.65056006961527,9.413001477567029,4680.176585892675,602.9666245680124,524.7013413790028,13.294283851386318,3413.177908417488,2,37.97
451,Automotive,34.93652675965364,78.63840917898905,25.50552485175472,1329.3075894644312,807.9144472740189,216.75113462857192,56.79826865797897,1237.4518990924194,6,51.48
452,Pharmaceutical,16.179974103337862,424.1180814735694,21.185946656670996,690.1919659831706,871.1479531331746,658.194387759165,70.39395442214578,3036.185230276441,14,54.52
453,Food,184.9610910849805,319.54032867974473,43.655821347199826,2964.261254971345,484.0436681504035,604.077933460462,21.403185813417583,4583.388616708027,8,29.55
454,Food,127.16355975894022,101.71984867680507,31.939527139700445,4849.676880192476,501.35294668524364,160.2950400843254,66.86895603367304,4029.451386601317,7,57.56
455,Pharmaceutical,161.3420852854735,92.23577817051029,27.09269925438311,1951.4121472632146,416.748388869244,424.6668772720634,69.73770134758593,4622.997133839346,1,62.28
456,Apparel,101.48924678738452,459.3320687464666,6.654337466766951,403.98014178102943,968.3708330175375,221.7841796652625,74.00383098665385,4896.828641276912,5,55.5
457,Food,32.28855590285495,351.1401183221353,30.676256576847162,1762.5958098168805,712.3079415758328,336.2339319990803,28.569956236023668,251.21660962958128,2,40.14
458,Automotive,33.78530051848458,423.17905969253997,6.742991378331437,2579.0651061658364,129.06191289766866,112.6567645439798,73.27671456329224,3189.1581266118924,6,83.69
459,Apparel,140.25740457350457,445.5405051270203,17.52312220272185,893.4227324978472,869.8116421473675,380.23090788753075,32.446392831550256,2181.629109242751,7,38.76
460,Automotive,91.75812003089791,307.297558421745,7.999256275902262,3324.700868476811,506.53194379445466,484.9138448093473,48.6636609418852,4327.301553608584,14,57.28
461,Electronics,48.099698073063976,282.85085828976855,34.91160870419408,4988.972006149983,115.3162111013631,533.7078149789608,13.53552295825975,1408.710569643832,14,46.53
462,Apparel,103.402963880873,243.6923346444456,11.106353577971477,2313.523432309075,572.2313924051455,564.443241590097,13.071676185812052,4908.941547752365,7,35.11
463,Food,22.19969804427548,192.62596450600367,20.201109286213274,1838.1699279780419,446.306065026917,685.403919171722,60.426124891254204,3145.798253809987,3,62.45
464,Apparel,120.57456636373577,245.5681823864203,44.888064103320154,2063.4504174888866,883.8619346194936,250.82403509301102,41.113598458445374,4008.9795306983888,7,28.07
465,Apparel,61.10874684266856,398.24584507857037,11.011502786549544,664.2162741364856,243.794873428918,184.33727570692756,27.94046627584523,610.8778535492879,5,61.03
466,Apparel,161.53622912106576,320.86554395680923,25.882448133980176,4428.0406469884965,835.1413790175737,696.076020328548,23.328944721743714,1080.5978468425521,8,34.1
467,Apparel,68.96877219547902,451.6354804796807,21.54431139713508,2132.6457120546247,579.8042566261801,209.6289704248549,56.89674436014526,3840.3376305641755,12,54.76
468,Automotive,96.49182832554223,249.5210064706345,1.888078011240757,1997.6446159817224,101.87978805279559,782.3320569353367,10.02810808177379,305.5353057887533,8,60.59
469,Electronics,12.20790258253912,323.1903104234393,39.845147565067826,3332.4823373593244,973.2530362592104,689.7767605790459,66.4123818437798,4121.014332290158,7,39.83
470,Pharmaceutical,23.764908680966187,334.08839889139495,4.383249409415386,2265.963762562505,536.9844818980399,450.6136241227194,15.547472429095016,266.95528972117495,6,49.38
471,Apparel,84.57377571727011,316.2637230378465,24.238496027870728,3276.3439971584457,326.33301152000337,786.9949974454177,23.40427304356836,3354.170427494112,2,45.51
472,Food,101.18837859625347,366.1851978884824,28.473236452008546,401.0868216408588,495.9364998897952,168.16371037560293,37.03654767093627,1952.4508171126681,6,48.35
473,Apparel,124.00390414266771,156.84506076866282,31.792896374114765,4087.2443842389143,864.9648943416146,312.14603282257116,43.94011178012725,3135.1752930521557,13,37.03
474,Food,65.41588995476761,280.5636998956058,34.742949836085906,4708.469369109072,339.6579681658103,546.7570905284281,34.84965810697592,3540.9507535477455,12,46.26
475,Automotive,142.04655836404308,96.90116126375645,13.410346792613039,3278.950392180991,233.0425766623653,345.0048079312251,32.44985154890057,1843.8810520942602,11,60.18
476,Food,173.42325546594887,223.03009744016566,1.4889600562640193,4777.373051408173,172.61768458433738,749.8607863865543,77.4741208451232,718.2197509320107,9,91.53
477,Pharmaceutical,158.17168788973646,269.45018087956896,36.44873945539069,842.0183404128202,332.9664284707007,145.93826172447228,54.9105776870376,534.3001651916751,2,61.82
478,Electronics,17.527576816187857,343.5009167954626,27.24717336803135,2439.3393284537333,791.0456826880413,484.58828244267517,11.640306875717174,3026.8929083002295,1,25.14
479,Food,101.2963199789875,477.73897366379157,41.96976745715519,3048.8529963326914,498.0450469354986,513.6063871765801,40.11231359110192,2699.1456979237355,11,42.93
480,Food,29.936733899453223,320.29297994676017,41.24802978213402,2950.5095723638146,266.107523508863,556.9096866440568,71.25060898207792,3762.564843781436,13,63.62
481,Electronics,55.98855301388022,384.6172622794519,42.322982221606274,2067.162717536312,207.87574962926175,278.9663563322701,31.10193304874676,2646.730448018898,5,47.09
482,Pharmaceutical,197.46589272075784,277.81972677284125,24.769638338997467,1756.6136058946809,366.09300268486015,355.19649926390514,16.618944134207176,2227.7397921482197,11,42.96
483,Apparel,37.07415315128752,335.34681411934906,17.347791396006418,721.4377104970521,942.9281542414234,690.5763707654844,63.08693401129425,2110.818455533908,6,52.09
484,Food,104.78874915575766,81.91949726019804,39.78635192697713,2019.538007755163,375.87537696052317,236.45993827911187,52.42096823552569,326.9451324688038,3,58.37
485,Electronics,127.44958952044263,164.47621137883112,23.113411538433493,897.0379940168772,988.7178721569036,678.8074930213535,49.92187554785527,1810.6745681439543,8,42.43
486,Automotive,143.46834440337975,212.83389194231242,9.988667623768292,3698.39181481187,510.96893297708834,493.85879603191967,13.750359172518554,4884.896756117572,7,37.78
487,Electronics,116.33324986251368,262.62200975293115,42.89372695851224,1123.2715839234909,220.20572237564335,633.5312578358574,19.834930685686214,4393.0667658900265,2,37.37
488,Automotive,11.856461009644896,70.54193547607268,44.245433961845016,386.96999589421586,896.5830872038339,599.5251563844301,53.57845773491796,1781.0147217642448,12,38.63
489,Pharmaceutical,72.02764856635847,113.01084389899296,23.849178050868336,2806.5940753044483,487.33760447808555,245.2580467694153,24.547668902118506,3021.4179443185863,7,42.07
490,Apparel,108.36521224309517,174.5664385060876,4.709286638179586,3016.625690325068,724.1877763292982,498.168915503711,45.284905582389705,4267.0243785703715,1,50.5
491,Electronics,26.694634837518336,487.1897109054728,20.00347840592963,4372.374000274477,984.5260040486942,707.4062069635646,48.141718022057546,2318.1168164003298,9,41.9
492,Food,76.61911692974435,199.10615319637284,40.37334531366756,2927.209900846641,97.6665828039753,402.48136576135056,29.845503318965758,286.1977460007246,13,55.27
493,Pharmaceutical,16.30859067035965,266.91847615043713,45.18692739876521,1792.856183244884,141.8598317981888,776.6135391563217,76.3897608879045,557.6502167294723,7,74.75
494,Electronics,24.92991445945394,138.2439707322768,10.970164382382196,4034.7582194789707,734.4339043896184,416.5505700712026,68.97248747849025,2649.8850624737915,6,62.77
495,Food,85.41542247830326,324.8510319840957,4.281706989238304,2747.366576618363,317.7337531306984,199.94994566751927,60.5661455342959,4853.309003244216,13,69.33
496,Electronics,35.215993268181464,176.30744698218842,43.9901722035091,488.4733946928395,225.0863271025941,372.60427605437127,15.459570648658636,3527.4058026505654,2,36.33
497,Automotive,117.83276116969604,143.14666029729204,20.08084200996489,2872.6677455349086,87.39378582874302,766.191684473376,17.42910135163136,540.3977189051337,3,56.98
498,Electronics,140.99834413608048,282.4576828006906,27.5462872491106,4549.2908725661455,70.75437638689172,323.80459453789797,44.494694210546896,1108.9322038009414,1,66.89
499,Electronics,162.11147283072575,52.47760962218937,48.43522479048719,2041.9318649412808,785.7613229638014,707.6687119069439,21.249934443369,3902.3510874408803,10,19.87
500,Electronics,48.02854640651392,53.448814692151394,4.26167166779692,1551.9964293090204,177.7117560010725,716.8754771773229,78.47858244706319,4238.910847789975,13,83.73
501,Pharmaceutical,41.821690629223255,148.580964095836,32.767582365152684,803.0003393882982,494.33458517259334,345.1305670323727,21.09641638191866,3164.934013705236,5,36.28
502,Electronics,29.867889663536047,66.52461312536951,4.6311657061684866,842.0830574832509,625.6019744205089,158.2803606354425,44.12274848247818,3293.23121422312,9,54.85
503,Food,130.92174741329097,98.61158935881112,19.39797749485852,2220.5802732749125,456.93421054040397,607.1905364111728,35.488473978905375,336.0197618402463,13,55.6
504,Automotive,144.23038803251123,202.48729220243823,40.38691271447889,3018.8311383914947,75.75131971942145,318.0586093097902,54.75704950178686,4176.945245991241,6,60.6
505,Automotive,16.001367516871987,411.1635558109158,22.240139405026085,495.0154853310486,794.3264274585134,648.0465299803006,19.032548622259746,3983.7209992199823,5,28.82
506,Electronics,187.88032678630105,307.4218895161854,49.86193534124457,4703.886086223312,59.987563314570814,409.85839378230315,40.12214996296736,1443.3686916960664,12,55.43
507,Pharmaceutical,19.87454389377976,280.7004766803874,28.393904962383505,3800.15472548146,773.7953996586098,439.6867196398351,29.229352296500053,3601.6482558344333,3,32.84
508,Pharmaceutical,112.84630370720339,182.06997044365474,16.73694547916172,2974.457199589947,898.6392690987166,644.5365847239758,72.14260672701816,1231.3021108399907,5,59.95
509,Food,144.72149869567411,469.28917374476737,11.785454969332903,4159.349487601055,461.1979250043137,367.65433174313955,12.840999849428655,393.5847730472624,8,47.08
510,Electronics,175.48413351175626,228.65676855673624,18.17550618002193,492.9151083793551,558.7653494429082,410.1891417260402,73.96092458045214,1165.455404433811,12,70.62
511,Automotive,145.67651710516128,89.19174505809717,19.25413041421799,2436.5105008923097,503.1342229867711,363.3333281387355,68.30958969871003,1057.4186084206376,2,69.24
512,Pharmaceutical,162.32833578326046,327.6799322530106,4.366970208474088,3187.456321622151,419.74818769226687,357.138360694096,30.82995015085708,1821.1903843272667,5,57.43
513,Electronics,74.49553658313314,101.22727706447063,19.109135771911884,4160.399239979617,893.0533086018422,468.16260383102156,65.25034582739733,2208.557586442199,6,53.77
514,Pharmaceutical,164.8167716118373,205.35041426076143,23.747687467222022,3939.000844241412,899.236835136491,666.1596111508055,12.18494922371233,2640.986679188998,10,24.33
515,Pharmaceutical,25.22182081308828,278.335372423014,36.414149859701425,1457.6393235956582,369.0255464094578,353.2378183457961,77.68058852053755,2488.418602439975,8,68.23
516,Automotive,180.01516465150024,443.4001361083291,33.17974475135879,4710.312830840101,634.3162663139631,466.9783043764157,46.86164598128526,1499.238108633389,8,48.13
517,Apparel,114.04255146920988,272.0959611530534,35.729517106228556,709.2946230112648,930.5621840385709,569.5091278098206,31.229671824581168,340.0192091555574,5,32.73
518,Food,165.2865762928738,366.0164447142489,1.4098204119659978,4388.154731243645,963.955573994284,288.6076124125585,35.38082488162739,3104.4877867383234,9,42.0
519,Food,95.94047405847702,496.7675775495817,11.665702579446267,4857.6072230626305,533.5110884009451,294.2659634316748,14.648374742234815,2099.5751832673013,4,42.45
520,Automotive,132.27976208733975,109.17010395409173,33.42253013159297,968.0522637908653,480.18356502011045,753.3891889164183,79.25446598294275,1633.6263554602385,12,68.59
521,Pharmaceutical,110.01650557786151,173.62918648378377,24.715479040807608,3638.123714598548,314.7596001320995,606.4742013317621,12.750436160548471,4361.317005586459,9,38.32
522,Electronics,149.00200913351307,227.55923401894088,1.2603603077489514,297.39904201219247,960.9282795308895,504.03067335631624,55.84349862035013,3784.367877431167,11,51.02
523,Pharmaceutical,25.50969658581202,239.82268034247411,40.4202374791593,2086.5718431818595,185.673589249224,553.4040380944284,40.99151493945208,4317.274632187723,7,50.12
524,Automotive,21.46689595820712,234.95948386949559,38.86766909122653,2629.7881660686025,600.8380972453388,120.50961017239285,76.42413527321006,2575.917414619813,6,59.49
525,Food,56.94961446192782,458.4249511504497,27.872538986684567,2945.161606957207,318.42275414270694,532.6720758931879,27.219981821475663,828.4700102085319,4,51.25
526,Pharmaceutical,40.31348922150578,371.31469001008537,4.256702963037334,4686.092516417942,315.0578758304068,456.65621125694133,47.24607767566079,3541.8628933821074,2,65.38
527,Food,175.63887765251832,323.5573463408167,38.55923742709665,3394.028367741554,434.72015800737904,482.02477584560495,43.76493460079271,1189.1541436984412,8,51.04
528,Electronics,51.65065759802842,189.21772303825193,29.601965798836833,2458.2619609742615,998.8532890248719,351.596678781572,59.2006510835071,2317.9024116402406,6,43.16
529,Food,195.41439860563494,420.7056728995826,39.31603888074,4067.4076777028577,102.21799149783097,157.03172839905932,14.760716236669435,512.0037869546647,12,47.56
